,id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,text_emotion
5061,Ugh92qOfPngqFHgCoAEC,0.0,0,2016-09-28 23:18:39,LucasArg,SO MUCH MAGIC. I LOVE IT,UCGRBuy47PW_xPzaiV5XEKHA,http://www.youtube.com/channel/UCGRBuy47PW_xPzaiV5XEKHA,0,,,0.6666
5062,Ugi24ob4aQCPzHgCoAEC,0.0,0,2016-09-28 23:16:23,Tainá Maia,Ai meu coração,UCSZlDXR3m1q-7ArMVS-YEjw,http://www.youtube.com/channel/UCSZlDXR3m1q-7ArMVS-YEjw,0,,,0.0
5063,UghGJoYQpfMxb3gCoAEC,0.0,0,2016-09-28 23:15:27,Dee Bee,"Heard the theme music, got mad chills",UCYiKFIq0qpUZW17Nf7i53sQ,http://www.youtube.com/channel/UCYiKFIq0qpUZW17Nf7i53sQ,0,,,-0.4939
5064,Ugh25tjT2oYDtXgCoAEC,0.0,0,2016-09-28 23:13:58,carl farr,wow love this traler,UCwpklqWC9PyFcV2IYsYTWMQ,http://www.youtube.com/channel/UCwpklqWC9PyFcV2IYsYTWMQ,0,,,0.8402
5065,Ugh83U_JPsNwLHgCoAEC,0.0,0,2016-09-28 23:13:40,Yiorgos Voulgaris,. IMAGI<br /><br />: ),UC8Mr2vBd3nHwq1oVrneQ-Yg,http://www.youtube.com/channel/UC8Mr2vBd3nHwq1oVrneQ-Yg,0,,,0.0
5066,Ugh83em7fkdASXgCoAEC,0.0,0,2016-09-28 23:13:08,Robert Treacy,95 people are muggles.,UCzFCdDYF6H50U-aTRIx2mRA,http://www.youtube.com/channel/UCzFCdDYF6H50U-aTRIx2mRA,0,,,0.0
5067,Ughag13N6Oa53XgCoAEC,12.0,544,2016-09-28 23:09:39,Craig,Am I the only one who who get more excited for the music at the end of these trailers than the film itself?,UCLf9Ncp8RMCW80QHweX6LIg,http://www.youtube.com/channel/UCLf9Ncp8RMCW80QHweX6LIg,0,,,0.4005
5068,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JUqmc77_LA,,0,2016-10-01 12:52:19,AwesomeSauce,Now i need to relisten the soundtrack of the Potter movies,UCZcy0qNZk9OpNelg3zMGlkg,http://www.youtube.com/channel/UCZcy0qNZk9OpNelg3zMGlkg,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5069,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JTX3REL53v,,3,2016-10-01 00:32:01,LEGO Motion Studios,The soundtrack is being released the first week of November. I can't wait!!!,UC37zCoHzSjPYeV_gK_IJigQ,http://www.youtube.com/channel/UC37zCoHzSjPYeV_gK_IJigQ,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5070,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JS8c8_z2mg,,0,2016-09-30 11:39:12,Shinzenbi,That's why they did it. ;),UCqCGdWHS1MXV7Dex8EfalJA,http://www.youtube.com/channel/UCqCGdWHS1MXV7Dex8EfalJA,1,Ughag13N6Oa53XgCoAEC,Craig,0.2263
5071,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JRSOa8F6lI,,0,2016-09-30 05:12:44,Trash,@yisa Labi true but these are 2 different stories. Unless this is her wizard them,UCHKnVOyPXYfyEpCUQ8Z99MQ,http://www.youtube.com/channel/UCHKnVOyPXYfyEpCUQ8Z99MQ,1,Ughag13N6Oa53XgCoAEC,Craig,0.2263
5072,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JRSE5HpsO5,,0,2016-09-30 05:11:18,yisa Labi,+SkullKid Inc. JK bro...JK,UClJZouwrTCUV6JZ1gtZ1evw,http://www.youtube.com/channel/UClJZouwrTCUV6JZ1gtZ1evw,1,Ughag13N6Oa53XgCoAEC,Craig,0.3885
5073,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JRRhcwqTq9,,0,2016-09-30 05:06:44,Trash,same why is it Harry potter's music tho?,UCHKnVOyPXYfyEpCUQ8Z99MQ,http://www.youtube.com/channel/UCHKnVOyPXYfyEpCUQ8Z99MQ,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5074,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JRQDSnlNSj,,0,2016-09-30 04:53:44,"Cutpurse, Master of Disguise",My beard stood up like a porcupine... Such strong chills with that music.,UC0Nq9dqzwbdKugxJJhoVPFg,http://www.youtube.com/channel/UC0Nq9dqzwbdKugxJJhoVPFg,1,Ughag13N6Oa53XgCoAEC,Craig,0.7003
5075,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JQc-vECje7,,4,2016-09-29 21:26:14,yisa Labi,I stood up and was running around...Hope this movie series lasts forever,UClJZouwrTCUV6JZ1gtZ1evw,http://www.youtube.com/channel/UClJZouwrTCUV6JZ1gtZ1evw,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5076,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JQUm_TXzwS,,2,2016-09-29 20:14:23,Neon1234,i get excited watching ur prof picture. Lady!!!,UC7SW_7N8Ye4mxmiQgVr8n9A,http://www.youtube.com/channel/UC7SW_7N8Ye4mxmiQgVr8n9A,1,Ughag13N6Oa53XgCoAEC,Craig,0.5067
5077,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JOu9clskBe,,14,2016-09-29 05:26:22,Ashhole394,i legit cry every time,UCs0ldXUfOix8pqzFL0S8utg,http://www.youtube.com/channel/UCs0ldXUfOix8pqzFL0S8utg,1,Ughag13N6Oa53XgCoAEC,Craig,-0.4767
5078,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JOu3h8_7Ru,,0,2016-09-29 05:25:34,Kathleen Leone,ME TOO,UCB2HVV3pwM8PtpJdoZtzmQA,http://www.youtube.com/channel/UCB2HVV3pwM8PtpJdoZtzmQA,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5079,Ughag13N6Oa53XgCoAEC.8JOE2Qxfseu8JOMBIGIUM1,,1,2016-09-29 00:20:46,AJ-the-jet-plane,Nope,UCLqVl8V1bjhnR6KWD_f9W8A,http://www.youtube.com/channel/UCLqVl8V1bjhnR6KWD_f9W8A,1,Ughag13N6Oa53XgCoAEC,Craig,0.0
5080,Ugjrnx_xwGGnHHgCoAEC,0.0,1,2016-09-28 23:06:28,Manav Surti,Please make a mauraders movie,UCirX7yv_BTb35XZaYwGoNHw,http://www.youtube.com/channel/UCirX7yv_BTb35XZaYwGoNHw,0,,,0.3182
5081,UghbqjmBg3XRAngCoAEC,0.0,0,2016-09-28 23:05:45,Supreme Speed,"The Flash is in this, I guess that&#39;s how he gets his powers. <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m19s"">1:19</a>",UCzOD3npLOACtkz1m_9U1Z8Q,http://www.youtube.com/channel/UCzOD3npLOACtkz1m_9U1Z8Q,0,,,0.0
5082,UggHKiBa8cmKJ3gCoAEC,0.0,1,2016-09-28 23:03:39,Realm Walker,"Harry Potter&#39;s CURSED PREQUEL( like STAR WARS) PHASE of the franchise. Happens to the best of them, don&#39;t be ashamed....",UCStt82blR1zlqaVugwMj0tQ,http://www.youtube.com/channel/UCStt82blR1zlqaVugwMj0tQ,0,,,0.7717
5083,UgjPaQ26Q4_evHgCoAEC,0.0,0,2016-09-28 23:03:10,Dale Palisoc,i feel like i am betraying the fandom for not getting excited for this.,UC5KkOGSLLsNyOaqdW-vVRhg,http://www.youtube.com/channel/UC5KkOGSLLsNyOaqdW-vVRhg,0,,,-0.4653
5084,UgiCfBQgb2FSiHgCoAEC,0.0,4,2016-09-28 23:02:42,Toy Chest Network,Sigh... I guess I&#39;m going to have to watch this one too...<br />(Pretending to be not really all that interested),UCKCMv6sawUKlf5H20WlsI1w,http://www.youtube.com/channel/UCKCMv6sawUKlf5H20WlsI1w,0,,,0.0
5085,UggwwY1UbFFLzHgCoAEC,0.0,1,2016-09-28 23:01:45,spllitz,wdf is this,UCwPAWjdcd65jg4_Zbry424w,http://www.youtube.com/channel/UCwPAWjdcd65jg4_Zbry424w,0,,,0.0
5086,UgjFQp55HKV1ungCoAEC,0.0,1,2016-09-28 22:57:56,jared Ortiz - Luis,The non wizard. We call them muggles.,UCXQkEM-oN5QfuPHfnUviEEQ,http://www.youtube.com/channel/UCXQkEM-oN5QfuPHfnUviEEQ,0,,,0.0
5087,Ugi7hwIr6RJ5IXgCoAEC,0.0,0,2016-09-28 22:57:25,minecrafting,bn,UCpe0S0lpnkSOCtvjqcXwdaA,http://www.youtube.com/channel/UCpe0S0lpnkSOCtvjqcXwdaA,0,,,0.0
5088,UghNnU0-N_6HlXgCoAEC,0.0,8,2016-09-28 22:56:46,Amber Partridge,When it played Hedwigs Theme I almost cried. Harry Potter is what keeps me going,UCsv5uKkoi-l9SH2AQfBviuw,http://www.youtube.com/channel/UCsv5uKkoi-l9SH2AQfBviuw,0,,,0.024
5089,UgjZaFhjCEBjTHgCoAEC,0.0,0,2016-09-28 22:52:35,Kawthar Bakhach,They better put the original harry potter soundtrack in here somewhere,UC1i67Ljql2djzvK3QGpRe8Q,http://www.youtube.com/channel/UC1i67Ljql2djzvK3QGpRe8Q,0,,,0.6369
5090,UghfbGoqIRI5bXgCoAEC,0.0,0,2016-09-28 22:51:43,Broken HallowMoon,I&#39;m so excited omg!,UCCYIcwO7gUqBzoqheC7_Fog,http://www.youtube.com/channel/UCCYIcwO7gUqBzoqheC7_Fog,0,,,0.4561
5091,Ugi-nDrz5wQyF3gCoAEC,0.0,0,2016-09-28 22:50:46,thaigen,OMG!!! What a goose bumps.,UCVJY4_fi08o_Y3XuqsJ08Jw,http://www.youtube.com/channel/UCVJY4_fi08o_Y3XuqsJ08Jw,0,,,0.0
5092,Ugit9QTcNTQLzXgCoAEC,0.0,0,2016-09-28 22:49:57,Aldo Jr,Get hyped!,UC0PvSUS5n_1ZsIKOcZXCJvA,http://www.youtube.com/channel/UC0PvSUS5n_1ZsIKOcZXCJvA,0,,,0.0
5093,UgjHxCEsqTSMz3gCoAEC,0.0,0,2016-09-28 22:47:39,Donovan Menard,I have never been so erect,UCpbqdnqS6GYQOQJUhVF3fPw,http://www.youtube.com/channel/UCpbqdnqS6GYQOQJUhVF3fPw,0,,,0.0
5094,UgiRixv3nNmUt3gCoAEC,0.0,0,2016-09-28 22:45:29,W W,This and Doctor Strange. November is the month of magic.,UC9dBKA4FTwatbk2usQwLeRw,http://www.youtube.com/channel/UC9dBKA4FTwatbk2usQwLeRw,0,,,-0.2023
5095,UgiCi6ko2UPn5HgCoAEC,0.0,5,2016-09-28 22:44:24,Misael Villeda,Grindelwald?! Have my prayers been answered?,UClm6CbAJGBmNO9P3CrsRtRg,http://www.youtube.com/channel/UClm6CbAJGBmNO9P3CrsRtRg,0,,,0.0
5096,UggjCy1QExAsLHgCoAEC,0.0,0,2016-09-28 22:43:36,Naomi Stringer,So freaking excited 😝 can&#39;t wait,UCrdGhkGIcfJqmHf1Al3cFpA,http://www.youtube.com/channel/UCrdGhkGIcfJqmHf1Al3cFpA,0,,,-0.1065
5097,UghrnON0_skWHXgCoAEC,0.0,0,2016-09-28 22:43:24,YnobeSnapdragon,I want to see this o.O,UCwsUidxWwTSFRXJPpD4wLlw,http://www.youtube.com/channel/UCwsUidxWwTSFRXJPpD4wLlw,0,,,-0.1779
5098,UghLiz4dDKqolHgCoAEC,0.0,0,2016-09-28 22:42:58,TubroFast25,Newt Scamander I believe,UCuVJF7RxJZVYvJFfHg1IBJQ,http://www.youtube.com/channel/UCuVJF7RxJZVYvJFfHg1IBJQ,0,,,0.0
5099,Ugjeg5q1a1hFHngCoAEC,7.0,59,2016-09-28 22:41:27,Bitchtheman,really feel like eddies character could be interchabgable with matt smiths doctor.,UCnFzyMKKNlZj8oWoEhX74Rg,http://www.youtube.com/channel/UCnFzyMKKNlZj8oWoEhX74Rg,0,,,0.4173
5100,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JSNWlLxs6l,,1,2016-09-30 13:49:24,EJ 40,Bitchtheman THAT WHAT I SAID!!!!:),UCmeS0c-SFG287Lqh4Ejq5YQ,http://www.youtube.com/channel/UCmeS0c-SFG287Lqh4Ejq5YQ,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.0
5101,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JSHubzOWPy,,1,2016-09-30 13:00:21,A Man Has No Name,Unless that Oscar winner is Gwenyth Paltrow.,UC00wOIS-_vWleUc3f57uTFQ,http://www.youtube.com/channel/UC00wOIS-_vWleUc3f57uTFQ,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.5859
5102,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JQz0Elv9vk,,3,2016-09-30 00:47:16,Bitchtheman,"Dude, that would have been awesome to see. I guess it's cool they got an Oscar winner too. ",UCnFzyMKKNlZj8oWoEhX74Rg,http://www.youtube.com/channel/UCnFzyMKKNlZj8oWoEhX74Rg,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.8807
5103,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JQS8usCTir,,2,2016-09-29 19:51:21,Virginia McDaniel,"Haha, wow. I had no idea. That's really cool!",UCcH7J5OzmTZMY5QVgy0d7zw,http://www.youtube.com/channel/UCcH7J5OzmTZMY5QVgy0d7zw,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.8169
5104,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JPYsH_-BS0,,1,2016-09-29 11:30:52,Nicole Cooper,@Mr Critical That's cool! I didn't know that!,UCYihORih8gzMBbAdk_WAfSA,http://www.youtube.com/channel/UCYihORih8gzMBbAdk_WAfSA,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.0
5105,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JP82oUJG-x,,8,2016-09-29 07:36:31,Mr Critical,Matt Smith was considered for the role before Eddie Redmayne took it,UCClUhsBLwqLATo3hecEIMnQ,http://www.youtube.com/channel/UCClUhsBLwqLATo3hecEIMnQ,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.0
5106,Ugjeg5q1a1hFHngCoAEC.8JOAotXQsnZ8JOLExu-oeY,,22,2016-09-29 00:12:32,Nicole Cooper,both hufflepuffs. :D,UCYihORih8gzMBbAdk_WAfSA,http://www.youtube.com/channel/UCYihORih8gzMBbAdk_WAfSA,1,Ugjeg5q1a1hFHngCoAEC,Bitchtheman,0.6166
5107,UgjrHYA6EXwAvHgCoAEC,0.0,1,2016-09-28 22:39:41,lwgoinghome,That looks amazing.,UCG9qwsKtYj1OH3YYDLFIVQA,http://www.youtube.com/channel/UCG9qwsKtYj1OH3YYDLFIVQA,0,,,0.5859
5108,UgibEZfeR70XsHgCoAEC,0.0,0,2016-09-28 22:38:45,austinswngr3,"I can&#39;t believe, &quot;WRITTEN BY: J.K. ROWLING&quot; doesn&#39;t have it&#39;s own full screen moment immediately after the film title at the end of the trailer. That&#39;s the selling point for me!",UCXAWyWM_iadVcSis6NZH5Og,http://www.youtube.com/channel/UCXAWyWM_iadVcSis6NZH5Og,0,,,0.0
5109,UggZlpJXmA6XG3gCoAEC,0.0,0,2016-09-28 22:33:55,Interactivprimar2,Судя по трейлеру это &quot;Гарри Кто - Назад в Лондон&quot; :D<br />Но сходить на кинцо обязательно надо),UCMZ9MDrwhqWmnoQY2xooj5Q,http://www.youtube.com/channel/UCMZ9MDrwhqWmnoQY2xooj5Q,0,,,0.0
5110,UgglhLf2HmsUpngCoAEC,0.0,0,2016-09-28 22:33:01,pyrodays,That lion looks like something from &quot;monster hunter&quot;.,UCwbaCAoMt0kpKdJtRyaTisQ,http://www.youtube.com/channel/UCwbaCAoMt0kpKdJtRyaTisQ,0,,,0.3612
5111,Ugj0Vbas0wxjDXgCoAEC,0.0,0,2016-09-28 22:32:41,Jace Beleren,oh my god. we finally get to see what wins. guns or wands.,UCehKdvhue436hvPXMoDk1yQ,http://www.youtube.com/channel/UCehKdvhue436hvPXMoDk1yQ,0,,,0.7003
5112,UggyREuF3zNmL3gCoAEC,0.0,0,2016-09-28 22:32:20,Stereoveli,The CGI looks like shit,UCvHtLoyc2cNmwa5n6Rb3-QQ,http://www.youtube.com/channel/UCvHtLoyc2cNmwa5n6Rb3-QQ,0,,,-0.2732
5113,Ugg7Uuod17g_uXgCoAEC,0.0,1,2016-09-28 22:32:01,Jorinda Becker,This movie looks soooooo good! I literally cannot wait!,UCkAdw4NmN5V1MFEFRsk6B6g,http://www.youtube.com/channel/UCkAdw4NmN5V1MFEFRsk6B6g,0,,,0.5399
5114,UgiigUb_wBg6Z3gCoAEC,0.0,1,2016-09-28 22:30:59,Lorena Rodrigues,TRULLY FANTASTIC!!!,UCbMc1Hql-3o0NNz0m9oTKMw,http://www.youtube.com/channel/UCbMc1Hql-3o0NNz0m9oTKMw,0,,,0.6679
5115,UghOz2LbIxAgongCoAEC,0.0,1,2016-09-28 22:26:09,Mike Atienzo,Wow Great Movie............................:),UCPBcNRttr7N6__rjApftIPQ,http://www.youtube.com/channel/UCPBcNRttr7N6__rjApftIPQ,0,,,0.836
5116,UggCLRYnm-8NrHgCoAEC,0.0,0,2016-09-28 22:18:36,brickbuilder11,Cool,UCgKyd47ZL11MKPEuaORUWdA,http://www.youtube.com/channel/UCgKyd47ZL11MKPEuaORUWdA,0,,,0.3182
5117,UghPBdjB84g7oHgCoAEC,0.0,0,2016-09-28 22:15:58,Mind Gone MIA,"You&#39;re a Speedster, Barry",UCdXv3gUb7Kn9oZcII7U_GBg,http://www.youtube.com/channel/UCdXv3gUb7Kn9oZcII7U_GBg,0,,,0.0
5118,UgirT8n5W7OqPngCoAEC,0.0,0,2016-09-28 22:12:01,Meris Wetzel,Can&#39;t wait,UCDY7XriW1HJy9bwaRHJpzzg,http://www.youtube.com/channel/UCDY7XriW1HJy9bwaRHJpzzg,0,,,0.0
5119,UgiiXIo-Nczt63gCoAEC,0.0,0,2016-09-28 22:11:46,Screamqueer,This name is a little funny to me :P,UCmm6M2Aw_jlY6eNblojbiOw,http://www.youtube.com/channel/UCmm6M2Aw_jlY6eNblojbiOw,0,,,0.6946
5120,Ugi0bV_Z9aTDc3gCoAEC,0.0,0,2016-09-28 22:10:02,Luna Lovegood,"<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m40s"">1:40</a> GRINDALWALD!",UCMvWRYOvZE3cg3akW-9B5eQ,http://www.youtube.com/channel/UCMvWRYOvZE3cg3akW-9B5eQ,0,,,0.0
5121,UgjFN579BX1XSngCoAEC,1.0,1,2016-09-28 22:08:39,Luna Lovegood,OMG CANT WAIT! (Did they say Grindalwald?!),UCMvWRYOvZE3cg3akW-9B5eQ,http://www.youtube.com/channel/UCMvWRYOvZE3cg3akW-9B5eQ,0,,,0.0
5122,UgjFN579BX1XSngCoAEC.8JO73boulHL8JO7ebG_vlP,,0,2016-09-28 22:13:50,Miri S,They did - though as far as I'm aware Grindalwald's rise mirrored Hilter's rise... so the timelines don't seem to match up...,UCGOMmePv26bthEQGTmdAu_w,http://www.youtube.com/channel/UCGOMmePv26bthEQGTmdAu_w,1,UgjFN579BX1XSngCoAEC,Luna Lovegood,0.0
5123,UgghOdy59Cfu9HgCoAEC,8.0,353,2016-09-28 22:07:04,TheIslingtonAngel,I can just about hold it together until they play Hedwig&#39;s Theme and then I break down😭😭,UCbog_bLIJKpJRRhoa26DgMw,http://www.youtube.com/channel/UCbog_bLIJKpJRRhoa26DgMw,0,,,0.34
5124,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JpW6OqWe3L,,1,2016-10-09 22:46:13,Danass,me heart hurts!,UCzbX3Peb7CcNHunbDhVEiFg,http://www.youtube.com/channel/UCzbX3Peb7CcNHunbDhVEiFg,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,-0.5255
5125,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JQcX-5JRan,,5,2016-09-29 21:30:45,Kendall,me too!!! it's like some sort of trigger! i was just telling my friend about it,UCG2f4XMfxDYRPs-qlzTz2Fg,http://www.youtube.com/channel/UCG2f4XMfxDYRPs-qlzTz2Fg,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.7825
5126,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JQ7iH9sc3F,,2,2016-09-29 16:52:49,Ravenclaw Sneha,me too 😢,UCP7Bfe36ictXWNLLd0QRmsg,http://www.youtube.com/channel/UCP7Bfe36ictXWNLLd0QRmsg,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.0
5127,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JPsbA2d7yC,,0,2016-09-29 14:32:02,Philip's Stuff,"jeez ok I don't know why, but ok",UCn_qKaFCA0QjbYISBJoUsbA,http://www.youtube.com/channel/UCn_qKaFCA0QjbYISBJoUsbA,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.5267
5128,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JPjQzsmzBY,,1,2016-09-29 13:11:52,Shyami Selvanayagam,I know I got shivers when they played it! OMG the memories!,UCODqUqebID_eDz9PWVFfxgQ,http://www.youtube.com/channel/UCODqUqebID_eDz9PWVFfxgQ,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.4559
5129,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JP8FeyIP7R,,0,2016-09-29 07:38:16,M,Philip The Bounty Hunter get the hell outta this comment section,UCtIOuIqEHTKn2hRZVxNEIAQ,http://www.youtube.com/channel/UCtIOuIqEHTKn2hRZVxNEIAQ,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,-0.6808
5130,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JORzRguiQA,,1,2016-09-29 01:11:26,Shane Banning,same,UCYLHgai_vnLMN3XrXYhBunw,http://www.youtube.com/channel/UCYLHgai_vnLMN3XrXYhBunw,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.0
5131,UgghOdy59Cfu9HgCoAEC.8JO6t3tcL6b8JOEo7NAcbX,,1,2016-09-28 23:16:18,Shanty,yep me 2,UCjSV7FNJfxLaFao1XkbAEPg,http://www.youtube.com/channel/UCjSV7FNJfxLaFao1XkbAEPg,1,UgghOdy59Cfu9HgCoAEC,TheIslingtonAngel,0.296
5132,UgiUyOmHGTNVungCoAEC,0.0,1,2016-09-28 22:04:24,noremaCW,Can we all assume Grindlewald is the secret main antagonist of this movie?,UCbT3CkW5kkXQ9gO1-roXaiA,http://www.youtube.com/channel/UCbT3CkW5kkXQ9gO1-roXaiA,0,,,-0.4404
5133,UgiIEf1CrOtNN3gCoAEC,0.0,0,2016-09-28 22:03:34,Proud Hufflepuff,They used the trailer music from Deathly Hallows!!!,UCO439CQbpGLbypkbFLywdEA,http://www.youtube.com/channel/UCO439CQbpGLbypkbFLywdEA,0,,,0.0
5134,UgiX6YsgEzHm1XgCoAEC,0.0,1,2016-09-28 22:03:11,Saz Tsunami,OOOOOHHHHMMMYYYYGGGGAAAAAAAWWWWDD,UCqhUJzDTWoV29tEeFiFjt2w,http://www.youtube.com/channel/UCqhUJzDTWoV29tEeFiFjt2w,0,,,0.0
5135,Ugj-pM5TFGkUe3gCoAEC,0.0,1,2016-09-28 22:00:23,roguemeatball381,77 death eaters disliked this trailer,UCC-762gI3FpiQzmJHlc8Y0Q,http://www.youtube.com/channel/UCC-762gI3FpiQzmJHlc8Y0Q,0,,,-0.765
5136,UggClwfF6tHeBHgCoAEC,0.0,0,2016-09-28 21:55:43,vanessa,The music gets me every time,UChxV1HilJ0c2iPtve3O3twg,http://www.youtube.com/channel/UChxV1HilJ0c2iPtve3O3twg,0,,,0.0
5137,UgiLlRXJS-zvKHgCoAEC,1.0,0,2016-09-28 21:47:10,Stellar Shores,"@<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m35s"">1:35</a> what the hell does he say lmao",UCTen0Oku0yccfO8NHyvf9xg,http://www.youtube.com/channel/UCTen0Oku0yccfO8NHyvf9xg,0,,,-0.1779
5138,UgiLlRXJS-zvKHgCoAEC.8JO4bHxWQFK8JO7jlxxuJl,,0,2016-09-28 22:14:32,Miri S,'Danger. He senses danger.',UCGOMmePv26bthEQGTmdAu_w,http://www.youtube.com/channel/UCGOMmePv26bthEQGTmdAu_w,1,UgiLlRXJS-zvKHgCoAEC,Stellar Shores,0.0
5139,UghjsqChLFL8UngCoAEC,0.0,0,2016-09-28 21:44:43,One Really Grumpy Jill,All I hope that they won&#39;t the nonmagical dude look &quot;weak&quot; or &quot;unimportant&quot; only because he is not magical.,UCValkveV4eMebKuN2dPdykg,http://www.youtube.com/channel/UCValkveV4eMebKuN2dPdykg,0,,,0.4404
5140,UghxGStx6hAqSXgCoAEC,0.0,0,2016-09-28 21:41:10,Random Ashe,The CGI looks kind of shit.,UCTR0VKjraVjwYwx8tKDorZw,http://www.youtube.com/channel/UCTR0VKjraVjwYwx8tKDorZw,0,,,-0.5984
5141,Ugg_kLnyNxp_9ngCoAEC,25.0,1107,2016-09-28 21:40:05,HaphazardPanda,"I hope this does really well so that we get even more HP &quot;spin-offs&quot;! I&#39;m sure I&#39;m not the only one who&#39;d love to see a Marauders movie or one about the First Wizarding War. Heck, make a trilogy. 1st: Dumbledore origins, 2nd: Marauders, 3rd: Wizarding War.<br /><br />Warner Bros... make it happen!!!",UCe_aGb9R_CQYToEgXy2wB1g,http://www.youtube.com/channel/UCe_aGb9R_CQYToEgXy2wB1g,0,,,0.8427
5142,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8Ot1y7SZYdh,,0,2017-02-12 14:16:44,UltraPrincessKenny,5 movies now,UCYEYS65vuVgQiyjDIKKxIWg,http://www.youtube.com/channel/UCYEYS65vuVgQiyjDIKKxIWg,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5143,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JTd6u3577i,,3,2016-10-01 01:33:39,Pepr Carlos,we must support this film at the box office to make it happen,UCNO0p1l1bFcNYZqU5HaLqFw,http://www.youtube.com/channel/UCNO0p1l1bFcNYZqU5HaLqFw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.4019
5144,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JT_DA5sIaL,,1,2016-10-01 00:59:33,Ajay Arjoon,Such greatness needs to be seen. Would be so awesome to see the wizards and witches who are considered to be some of the greatest to have ever lived,UCENwQwh_D_re9TLXkQYYZlQ,http://www.youtube.com/channel/UCENwQwh_D_re9TLXkQYYZlQ,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.887
5145,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JRIvB4WuSu,,2,2016-09-30 03:49:56,horrocrux88,"yes the marauders deserve a spin off big time! it would be interesting because we would be able to see james potter in action...and when i say ""in action"" i mean being an asshole to snape....i hate james pottee he was swine indeed",UCwyBVjscoJ9ikA91Dlb7IVQ,http://www.youtube.com/channel/UCwyBVjscoJ9ikA91Dlb7IVQ,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.2481
5146,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JR4UA6tjJi,,2,2016-09-30 01:43:46,nick012000,"I think that this trilogy will focus more on the WW2-era wizarding war, personally, rather than the 1980s-era wizarding war against Voldemort and the Death Eaters.",UChefC65UzFEWnL6IJsDZflA,http://www.youtube.com/channel/UChefC65UzFEWnL6IJsDZflA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.9136
